106, 25, 1016
88, 33, 1015
82, 19, 1040
82, 19, 1040
96, 20, 992
74, -6, 1014
69, 3, 1024
69, 3, 1024
82, 17, 1007
67, 12, 1002
40, 12, 1016
40, -8, 1016
33, 20, 1004
11, 0, 1038
-7, 11, 1021
-7, 11, 1021
-2, 0, 996
-9, -13, 1012
-31, 10, 1014
-31, 10, 1014
-44, 6, 1002
-81, 19, 1002
-67, -15, 1019
-82, -3, 1023
-82, -3, 1023
-80, -6, 1007
-86, 6, 1019
-114, -6, 1008
-110, 12, 1005
-118, 8, 1021
-118, 8, 1021
-129, 17, 1002
-78, 26, 1008
-16, 5, 1019
-136, 30, 992
-,-,-
130, -19, 1020
102, 8, 1006
104, 16, 1016
87, 11, 1045
100, 40, 1003
100, 40, 1003
96, 31, 1005
90, 34, 1002
72, 0, 1016
72, 0, 1016
70, 6, 1006
26, -14, 1043
30, -8, 984
30, -8, 984
11, 9, 1010
-28, 4, 1031
-38, 3, 1000
-38, 3, 1000
-64, -3, 1007
-62, 4, 1021
-89, 4, 1014
-89, 4, 1027
-68, -9, 1027
-101, 8, 998
-82, -5, 1016
-77, -7, 1006
-70, -8, 1024
-70, -8, 1024
-94, -5, 1005
-82, 15, 1009
-97, 9, 1000
-50, 21, 1008
-50, 21, 1008
-101, 15, 1008
-,-,-
88, 9, 1018
104, 23, 1011
77, 7, 1048
97, 6, 1000
97, 6, 1000
89, 14, 1007
81, 21, 1013
84, 20, 997
84, 20, 997
85, 3, 1017
68, -9, 1003
68, -9, 1003
31, 5, 1015
11, 5, 1013
-2, -16, 1026
-9, 2, 1000
-9, 2, 1000
-24, -1, 1014
-6, 0, 1008
-6, 0, 1008
-29, -1, 1006
-17, -13, 1022
-55, 3, 999
-68, -28, 1014
-68, -28, 1014
-108, -12, 1029
-84, -24, 1015
-116, 48, 1008
-123, 0, 1011
-168, -3, 991
-60, 4, 996
-60, 4, 996
-96, 39, 1027
-,-,-
114, 8, 1009
156, 12, 1021
94, 63, 1040
94, 63, 1040
80, 56, 1009
72, 18, 1031
64, 4, 1006
64, 4, 1006
50, 8, 998
53, 3, 992
24, 11, 1022
24, 11, 1022
21, -9, 1020
5, -3, 979
5, -3, 979
-46, -15, 999
-25, -52, 1034
-55, -48, 1009
-74, -41, 1026
-119, -24, 987
-119, -24, 987
-117, 11, 1009
-118, 16, 1022
-97, 14, 1016
-138, -11, 1021
-124, 13, 994
-52, 20, 1020
-63, 17, 1011
-63, 17, 1011
-,-,-
32, -5, 1044
73, 34, 993
62, 34, 1012
62, 34, 1012
58, 39, 1005
65, 35, 1008
77, 28, 1032
77, 28, 1032
71, 19, 1007
49, 9, 1013
60, -23, 1018
29, -18, 1011
29, -18, 1011
33, -20, 1007
15, 5, 1033
31, 9, 997
31, 9, 997
17, 8, 1004
8, 27, 1011
8, 27, 1011
-26, -1, 1015
-10, 28, 1016
-63, -31, 971
-53, 11, 1011
-53, 11, 1011
-98, 15, 1030
-128, 31, 1005
-191, 43, 1012
-210, 6, 1011
-227, -11, 1031
-81, 28, 1003
-81, 28, 1003
-,-,-
93, -27, 1002
91, -4, 1017
91, -4, 1017
84, -11, 1043
97, 19, 1000
95, 38, 1009
108, 27, 1003
108, 27, 1003
100, 29, 1011
80, 6, 1005
37, 3, 1026
37, 3, 1026
-2, 15, 1013
-20, -6, 1039
-28, 7, 995
-28, 7, 995
-41, -9, 994
-55, 4, 1012
-100, 16, 1017
-131, 23, 1007
-92, 19, 1016
-92, 19, 1016
-116, -16, 1032
-156, 41, 993
-141, 7, 1031
-138, 4, 1007
-132, 12, 1013
-132, 12, 1013
-52, 20, 1012
-,-,-
113, 12, 1020
141, 32, 994
102, 19, 1043
86, 3, 1019
86, 3, 1019
50, 46, 1002
58, 18, 1017
63, 15, 992
63, 15, 992
55, 0, 996
74, -17, 1026
74, -17, 1026
53, -25, 994
45, -8, 1040
29, -17, 1014
-20, -4, 999
-20, -4, 999
-38, -4, 1012
-66, 12, 1008
-81, 35, 1022
-100, 13, 994
-100, 13, 994
-103, 27, 1013
-115, 15, 1029
-124, 14, 1016
-123, 3, 1016
-101, 4, 1010
-110, 9, 1011
-110, 9, 1011
-124, 12, 1014
-16, 6, 1018
-169, 33, 995
-156, -7, 1029
-,-,-
85, 41, 1036
137, 3, 977
71, 56, 1036
71, 56, 1036
58, 41, 1019
80, -7, 1011
93, -10, 1000
93, -10, 1000
89, 0, 1002
67, 16, 1003
57, 0, 1026
20, 9, 1006
20, 9, 1006
24, -27, 1017
0, -5, 1016
0, -5, 1016
-10, -2, 1016
2, 6, 997
-24, 9, 1005
-24, 9, 1005
-26, 7, 1022
-34, -2, 1019
-79, 2, 996
-79, 2, 996
-68, 0, 1003
-102, 13, 1033
-124, 20, 1002
-150, 23, 1017
-149, 24, 997
-149, 24, 997
-166, 12, 998
-147, 6, 1033
-50, 69, 1012
-,-,-
143, 25, 1010
148, 47, 1012
163, 17, 1019
104, 41, 1017
109, -4, 1020
109, -4, 1020
99, 5, 1000
93, 14, 1012
87, 19, 1005
73, 19, 1018
73, 19, 1018
50, -2, 1018
8, 26, 1013
9, -2, 1025
9, -2, 1025
-21, 3, 978
-31, 10, 1025
-64, 24, 1025
-64, 24, 1025
-73, 5, 957
-103, 41, 1007
-133, -29, 1017
-136, -1, 1011
-144, 2, 1007
-144, 2, 1007
-172, 2, 1021
-148, 12, 1010
-145, 8, 1012
-134, 17, 1005
-37, 16, 1031
-37, 16, 1031
-161, 7, 1011
-145, 28, 1006
-,-,-
116, 30, 988
141, 2, 1037
147, -10, 1007
147, -10, 1007
84, 38, 1041
102, 5, 997
80, 39, 1010
67, 28, 1003
67, 28, 1003
39, 24, 1022
41, -20, 1007
-8, 23, 1020
-8, 23, 1020
-6, 4, 1020
-11, 2, 1005
-26, 20, 1003
-35, 0, 1020
-35, 0, 1020
-67, 17, 1011
-61, 27, 1015
-70, -8, 994
-67, 0, 1014
-67, 0, 1014
-66, 6, 1015
-70, 1, 1017
-91, 2, 1015
-91, 2, 1015
-112, 21, 998
-118, 12, 1011
-141, 26, 1034
-124, 25, 1009
-81, 21, 1014
-81, 21, 1014
-188, -7, 1010
-,-,-
130, 10, 1011
130, 28, 1006
87, 23, 1051
94, 24, 994
72, 5, 1017
72, 5, 1017
61, 14, 1000
53, 26, 1005
53, 26, 1005
45, 4, 1024
18, 11, 1022
-10, 20, 1029
0, -3, 991
0, -3, 991
-32, -19, 999
-55, 0, 1006
-55, 0, 1006
-44, 7, 1041
-90, -15, 981
-118, 23, 1019
-105, 4, 1014
-125, 23, 1019
-125, 23, 1019
-120, 9, 1014
-135, 8, 1007
-115, 8, 1016
-110, 18, 1008
-26, 11, 1014
-26, 11, 1014
-16, 6, 1012
-169, 22, 1025
-116, 24, 1020
-,-,-
94, 19, 1020
112, 23, 1014
119, 11, 1042
95, 37, 991
95, 37, 991
94, 20, 1009
75, 9, 1000
75, 9, 1000
70, -7, 1002
58, -19, 1018
39, 3, 1009
6, 8, 1033
6, 8, 1033
14, -2, 1014
-9, 1, 1010
-9, 1, 1010
-21, -9, 994
-60, 15, 1018
-30, -17, 1023
-30, -17, 1023
-83, 41, 985
-56, 11, 1014
-81, 8, 1026
-101, 3, 1000
-126, 13, 1015
-126, 13, 1015
-146, 10, 1015
-167, 34, 998
-178, 17, 1037
-82, 21, 1013
-80, 52, 1011
-152, 32, 1014
-,-,-
119, 27, 1014
119, 27, 1014
104, -4, 1034
85, 8, 1018
84, 22, 996
84, 22, 996
48, 29, 1009
76, 12, 1015
41, 20, 993
41, 20, 993
52, -10, 1023
18, 0, 1038
13, -6, 1023
13, -6, 1023
0, -6, 987
-29, 3, 1004
-19, 6, 1023
-19, 6, 1023
-47, 0, 999
-88, -5, 1000
-42, 23, 1027
-42, 23, 1027
-66, -6, 1017
-86, 3, 1013
-101, 9, 1010
-112, 13, 1003
-151, 14, 1017
-151, 14, 1017
-152, 13, 999
-136, 24, 1019
-39, 43, 1012
-,-,-
134, 20, 1006
134, 20, 1006
116, 23, 1015
86, 13, 1032
68, 36, 1002
73, 8, 1009
73, 8, 1009
54, 13, 1009
64, -11, 1009
59, -1, 1018
59, -1, 1018
33, 3, 1012
-5, 13, 1041
-25, 8, 1005
-25, 8, 1005
-30, 17, 998
-49, 14, 1013
-70, 16, 1006
-35, -1, 1032
-35, -1, 1032
-65, 0, 994
-55, 10, 1025
-88, -8, 1007
-98, 1, 1000
-98, 1, 1000
-112, -17, 998
-142, -1, 1014
-165, 16, 1019
-142, 51, 1012
-64, 33, 1012
-,-,-
116, 35, 1015
116, 35, 1015
83, 5, 1005
89, 20, 1015
85, -1, 1030
74, 15, 1017
74, 15, 1017
81, 22, 995
48, 40, 1015
47, 28, 1011
47, 28, 1011
32, -4, 1011
43, -5, 1010
16, -17, 1033
16, -17, 1033
-3, 10, 1017
-23, 6, 994
-34, 20, 1014
-70, 19, 991
-70, 19, 991
-49, 3, 1030
-85, 30, 1030
-49, -14, 994
-54, 21, 1010
-54, 21, 1010
-82, 3, 1016
-102, -6, 1021
-94, -2, 1008
-138, 6, 1011
-138, 6, 1011
-144, 11, 999
-126, 21, 1034
-56, 23, 1011
-180, -1, 1016
-149, 11, 1010
-,-,-
106, 29, 1013
112, 45, 1013
124, 31, 1022
99, 20, 1032
89, 26, 998
89, 26, 998
75, 6, 1009
64, -13, 1007
45, 0, 1025
45, 0, 1025
43, 1, 1000
20, -4, 1039
5, 13, 1006
5, 13, 1006
-14, 17, 993
-39, 5, 1015
-43, -9, 1009
-43, -9, 1009
-55, 25, 1019
-118, -23, 1007
-160, -11, 1019
-148, -8, 1006
-183, 37, 1010
-188, 17, 1003
-188, 17, 1003
-138, 16, 1041
-35, 23, 1003
-,-,-
81, 33, 1011
155, 39, 1026
113, 17, 1009
113, 17, 1009
89, 11, 1045
100, -12, 991
100, 8, 1003
108, 2, 1006
108, 2, 1006
107, 6, 1008
96, 10, 1013
86, 9, 1020
86, 9, 1020
43, -24, 1012
11, 14, 1006
-40, 0, 1049
9, 16, 997
9, 16, 997
-8, 17, 989
-34, 31, 1021
-34, 31, 1021
-48, 17, 1014
-85, 36, 984
-53, -16, 1016
-104, 16, 1024
-113, 2, 999
-113, 2, 999
-147, 3, 1016
-170, 8, 999
-185, -10, 1040
-170, 20, 1012
-79, 90, 1012
-,-,-
117, 26, 993
160, 15, 1026
116, -1, 1031
116, -1, 1031
104, 17, 1023
110, 52, 993
121, 33, 1023
119, 6, 998
119, 6, 998
89, -10, 1018
46, -4, 1014
0, -5, 1036
0, -5, 1036
-25, -7, 995
-57, 1, 994
-70, 4, 1025
-70, 4, 1025
-86, 32, 1009
-95, -8, 1016
-138, 37, 1011
-123, -7, 1027
-100, 9, 1021
-100, 9, 1021
-137, -5, 1003
-107, 13, 1011
-134, 6, 1005
-146, 14, 1004
-33, 5, 1046
-33, 5, 1046
-,-,-
103, 43, 1014
118, 31, 1011
103, 21, 1043
90, 4, 1018
95, -8, 1006
95, -8, 1006
89, 12, 998
101, 20, 998
99, 17, 1011
99, 17, 1011
84, 11, 1016
67, 5, 1029
27, -8, 1015
27, -8, 1015
-4, -20, 1017
-12, -14, 995
-13, -1, 1004
-48, 10, 1021
-48, 10, 1021
-23, 16, 1023
-88, -4, 1004
-87, -33, 1039
-102, 37, 987
-119, 4, 1014
-119, 4, 1014
-132, 14, 1002
-152, 11, 1012
-152, 0, 993
-147, 8, 1041
-,-,-
122, 19, 1015
118, 32, 1038
127, -14, 1017
127, -14, 1017
112, 2, 1013
109, 33, 999
106, 34, 996
90, -1, 1019
90, -1, 1019
81, -25, 1022
63, -12, 996
46, 6, 1014
46, 6, 1014
43, 1, 1023
17, 3, 990
-6, 8, 1021
-6, 8, 1021
-62, -15, 1010
-71, 20, 1021
-142, 8, 1007
-142, 8, 1007
-86, -22, 1004
-136, 41, 1015
-150, 5, 1025
-117, 8, 1018
-124, 0, 1009
-113, -9, 1021
-113, -9, 1021
-45, 2, 1003
-10, 3, 1024
-69, 12, 985
-25, 33, 979
-,-,-
97, 28, 1011
110, 14, 1012
63, 10, 1037
92, 8, 1009
92, 8, 1009
71, 20, 1013
99, 28, 999
81, 32, 1010
81, 32, 1010
69, 1, 1005
65, 0, 1003
48, -20, 1026
48, -20, 1026
18, 3, 999
7, -2, 1032
3, 11, 1006
3, 11, 1006
-17, -11, 1007
-4, -1, 1016
-15, 4, 1012
-15, 4, 1018
-44, 9, 1018
-25, -20, 1002
-81, 3, 1005
-106, -12, 1019
-117, -2, 1023
-117, -2, 1023
-127, 3, 989
-96, -6, 1024
-104, 49, 988
-144, 12, 1026
-62, 22, 1011
-,-,-
103, 9, 1013
113, 30, 1018
104, 9, 1030
77, 40, 1015
77, 40, 1015
62, 35, 1010
99, 3, 1013
115, 21, 993
115, 21, 993
97, 18, 1009
97, 3, 1012
79, 8, 1016
79, 8, 1016
38, -13, 1037
4, -22, 988
3, -29, 1017
3, -29, 1017
11, -4, 997
-15, 0, 1025
-54, 27, 1016
-37, -18, 1019
-37, -18, 1019
-82, -7, 997
-107, -17, 1023
-107, -15, 998
-90, -2, 1010
-115, 5, 1013
-120, 4, 1017
-120, 4, 1017
-133, 4, 1003
-118, 3, 998
-59, 13, 1033
-51, 18, 1009
-,-,-
80, 33, 1033
80, 33, 1033
121, 16, 999
73, 33, 1039
78, 31, 1009
78, 31, 1009
86, 14, 1018
99, 3, 1006
85, 26, 1007
85, 26, 1007
51, -13, 1027
43, -29, 985
13, -12, 1021
27, -4, 1023
27, -4, 1023
15, 11, 1001
-7, 12, 1019
-54, 7, 1002
-54, 7, 1002
-35, -28, 1023
-61, -15, 1011
-99, -25, 1005
-111, 15, 1003
-117, -8, 1020
-118, 9, 1014
-118, 9, 1014
-93, -1, 1017
-115, -8, 1008
-105, 3, 1011
-50, 21, 1008
-21, 6, 1030
-21, 6, 1030
-86, 5, 1008
-146, 19, 984
-147, 27, 1048
-,-,-
120, -5, 1006
81, 32, 1024
81, 32, 1024
92, 35, 1016
108, 28, 1010
82, 18, 1012
67, 12, 1023
67, 12, 1023
74, 5, 1009
54, 21, 1007
46, 10, 1018
46, 10, 1018
34, 6, 1014
17, -12, 1003
1, -22, 1027
1, -22, 1027
1, 15, 1012
-11, -5, 1009
-30, 14, 1010
-52, -4, 1003
-52, -4, 1003
-53, 9, 1039
-67, -14, 979
-87, -1, 1026
-78, 11, 1011
-78, 11, 1011
-80, 13, 1003
-83, 11, 1021
-92, 12, 1007
-123, 1, 1018
-147, 10, 1000
-147, 10, 1000
-141, 15, 1033
-39, 38, 1017
-,-,-
146, 8, 1007
146, 8, 1007
123, 41, 1039
97, 31, 1017
88, 7, 994
88, 7, 994
58, 27, 1022
52, 8, 1001
43, 9, 1014
43, 9, 1014
47, -3, 1004
8, -10, 1016
8, -10, 1016
19, -1, 1025
-22, -5, 1002
-22, 4, 1011
-61, -9, 1002
-61, -9, 1002
-27, -7, 1038
-63, -44, 981
-49, 2, 1026
-63, 3, 1012
-63, 3, 1012
-71, 4, 1014
-85, 0, 1007
-115, 4, 1012
-133, 8, 993
-133, 8, 993
-139, 5, 1016
-130, 4, 987
-,-,-
145, 13, 1017
125, 40, 1005
126, 16, 1023
91, 53, 1026
91, 53, 1026
87, 27, 1021
86, 5, 1014
85, 1, 1000
85, 1, 1000
69, -1, 999
65, 0, 1004
58, -22, 1026
58, -22, 1026
40, 12, 1011
0, 8, 1015
10, -4, 1023
10, -4, 1023
9, -10, 1002
-12, -10, 998
-17, -5, 1022
-40, 3, 1027
-40, 3, 1027
-25, -1, 1008
-61, 1, 995
-79, -20, 1010
-99, 10, 1024
-99, 10, 1024
-105, 24, 1003
-100, 24, 1004
-132, 19, 1010
-157, -6, 1008
-137, -2, 1030
-,-,-
117, 47, 1011
110, 29, 1016
97, 21, 1037
81, -9, 1006
75, 1, 1008
75, 1, 1008
91, 1, 1006
88, 33, 1014
103, 6, 1010
103, 6, 1010
87, -6, 1010
44, -26, 1027
49, -30, 995
49, -30, 995
24, -28, 1027
7, -12, 1009
-17, 12, 995
-16, 15, 1016
-16, 15, 1016
-35, 34, 1010
-24, 29, 1019
-68, 18, 986
-88, 12, 1031
-88, 12, 1031
-82, 4, 1013
-89, 1, 1016
-115, 7, 1011
-146, 16, 1017
-146, 16, 1017
-162, 18, 1013
-190, -6, 997
-42, 4, 1007
-109, 30, 1031
-,-,-
111, 55, 1011
139, 28, 1005
98, 32, 1058
98, 32, 1058
85, 35, 1000
91, 7, 998
67, 7, 1004
67, 7, 1004
76, 4, 1023
67, 6, 985
67, 6, 985
17, -4, 1046
-3, 4, 1011
-54, -35, 1007
-54, -35, 1007
-59, -16, 1001
-67, -1, 1015
-41, -19, 1018
-89, 23, 993
-93, 0, 1019
-93, 0, 1019
-68, 3, 1025
-86, -11, 1012
-90, -6, 1018
-112, -25, 1009
-108, -14, 1003
-96, 17, 1006
-96, 17, 1006
-103, 28, 1019
-16, 1, 1020
-82, 0, 1009
-136, 8, 980
-136, 8, 980
-,-,-
60, 30, 1036
124, 31, 993
77, 15, 1051
77, 15, 1051
100, -15, 997
87, -1, 988
106, 1, 1002
106, 1, 1002
73, 32, 1019
73, 26, 1027
59, 14, 1015
20, -13, 1015
20, -13, 1015
22, -14, 1016
-6, -20, 998
-10, 10, 1014
-60, 3, 998
-60, 3, 998
-43, 19, 1028
-81, 7, 999
-61, -20, 1008
-61, -20, 1008
-102, -15, 1025
-107, -6, 1012
-115, 1, 1020
-125, 6, 1012
-137, -2, 1010
-120, 12, 1003
-104, 13, 993
-104, 13, 993
-40, 18, 1054
-,-,-
153, 11, 1010
122, 35, 1019
107, 8, 1037
94, 9, 1012
94, 9, 1012
94, 6, 1009
102, 12, 1003
98, 19, 1009
98, 19, 1009
97, 1, 1005
80, -11, 1014
67, -4, 1009
62, 6, 1000
62, 6, 1000
25, -29, 1027
14, 16, 997
-4, -11, 1042
-4, -11, 1042
1, 25, 992
-25, 21, 1019
-54, 3, 1023
-54, 3, 1023
-79, 13, 1011
-96, -3, 1026
-105, -15, 1000
-101, -35, 1015
-130, -5, 1029
-91, 13, 1011
-91, 13, 1011
-133, 15, 1004
-141, 5, 1009
-117, 5, 997
-77, 5, 1026
-77, 5, 1026
-194, 6, 994
-,-,-
109, 20, 1012
109, 20, 1012
70, 6, 1017
102, 25, 1021
93, 22, 1021
93, 24, 1003
93, 24, 1003
88, 7, 1013
86, 14, 1012
90, 8, 1002
90, 8, 1002
48, 13, 1019
70, 23, 1010
41, -11, 1018
41, -11, 1018
3, 1, 1036
-9, -14, 996
-45, -15, 1003
-45, -15, 1003
-50, 13, 1003
-24, -7, 1038
-64, -3, 979
-96, -10, 1008
-78, -24, 1037
-102, -1, 1014
-102, -1, 1014
-88, -15, 1007
-85, -1, 1011
-101, 4, 1007
-124, -3, 1012
-141, 4, 1000
-141, 4, 1000
-66, 3, 1010
-116, 35, 1011
-,-,-
195, 44, 1017
112, 24, 1010
112, 24, 1010
121, 18, 1019
107, 26, 1045
91, 3, 1006
89, 13, 985
89, 13, 985
102, 25, 997
89, 28, 1020
65, -7, 1015
65, -7, 1015
81, -40, 1022
40, -44, 1012
0, 4, 1022
0, 4, 1022
-17, -16, 1000
-39, 8, 1019
-62, 11, 989
-63, -4, 1030
-63, -4, 1030
-86, 8, 985
-83, 8, 1008
-96, 7, 1021
-96, 7, 1021
-85, 3, 1019
-110, 10, 1017
-102, -1, 1020
-120, -6, 1021
-131, -3, 1006
-131, -3, 1006
-147, 2, 993
-26, 1, 1004
-153, 12, 1045
-137, 0, 1011
-,-,-
116, 34, 1013
138, 15, 1013
110, 4, 1031
110, 4, 1031
95, 6, 1011
93, 11, 999
77, 17, 1012
77, 17, 1012
69, 29, 1011
74, 16, 1010
57, 6, 1019
57, 6, 1019
41, -3, 1022
-3, -13, 1028
-2, -18, 997
-2, -18, 997
-22, 0, 1009
-30, 5, 1005
-62, 8, 1014
-61, 9, 1025
-61, 9, 1025
-86, -16, 1002
-93, 5, 1018
-95, 4, 1017
-95, 4, 1017
-117, 0, 1014
-126, 5, 1014
-142, 3, 1010
-148, 3, 1005
-49, 8, 1016
-49, 8, 1016
-39, 49, 1017
-141, 12, 975
-,-,-
120, 8, 1011
120, 8, 1011
82, 34, 1035
106, 14, 1009
92, 22, 1009
112, 14, 1016
112, 14, 1016
107, 19, 1000
93, 3, 1024
79, -21, 1008
61, -22, 1004
61, -22, 1004
43, -15, 1015
45, -26, 1019
11, 25, 1003
0, -10, 1033
0, -10, 1033
-1, -16, 998
-10, -7, 1015
-29, 17, 1006
-61, -1, 1020
-61, -1, 1020
-128, 53, 996
-122, -5, 1019
-114, -1, 1008
-150, 12, 1032
-155, 0, 1009
-215, 6, 1011
-215, 6, 1011
-154, 5, 994
-106, 37, 1026
-,-,-
131, 28, 1001
151, 33, 1031
132, 19, 1019
117, 11, 1026
117, 11, 1026
105, 25, 1007
109, 18, 992
89, 7, 1023
89, 7, 1023
88, 2, 1005
73, -9, 1021
48, -9, 1018
48, -9, 1018
43, -35, 1018
20, -2, 1008
0, -12, 1023
6, 7, 992
6, 7, 992
-21, 2, 1026
-40, 22, 996
-40, 22, 996
-34, 7, 1022
-85, 5, 997
-99, -6, 1035
-99, -6, 1035
-113, 9, 1008
-130, 9, 1017
-141, 8, 1013
-144, 2, 1018
-169, 7, 1005
-169, 7, 1005
-121, -23, 1010
-41, 58, 1031
-164, 28, 971
-,-,-
143, -18, 1015
143, -18, 1015
87, 9, 1028
120, 18, 1018
113, 38, 997
106, 53, 1017
106, 53, 1017
90, 44, 1022
66, 8, 1004
60, 2, 1008
41, -22, 1018
41, -22, 1018
13, -29, 1029
-28, -10, 1004
-35, 4, 996
-58, 14, 1011
-58, 14, 1011
-68, 2, 1022
-88, -3, 1012
-96, -7, 1000
-115, -23, 1016
-99, -11, 1006
-99, -11, 1006
-98, -12, 1027
-112, -4, 1028
-115, 0, 1009
-143, 7, 999
-94, 26, 1002
-35, 4, 1022
-35, 4, 1022
-206, 26, 1022
-,-,-
111, 40, 1024
137, 36, 993
149, 19, 1024
100, 26, 1030
100, 26, 1030
122, -17, 1003
82, 0, 1016
87, -8, 1006
76, 5, 1007
76, 5, 1007
60, 10, 1031
62, 1, 1006
62, 1, 1006
52, 0, 1010
30, -25, 1016
-10, -24, 995
-16, -10, 1007
-16, -10, 1007
-19, 0, 1013
-54, 23, 1010
-90, 31, 967
-90, 10, 1019
-90, 10, 1019
-118, -1, 1009
-161, -3, 1021
-145, -7, 1014
-141, 0, 1016
-143, 0, 1010
-126, 6, 1006
-126, 6, 1006
-51, 3, 1007
-78, 27, 1010
-145, -3, 1022
-112, 18, 1009
-,-,-
141, 22, 1013
141, 22, 1013
135, 16, 1009
121, 11, 1018
92, 10, 1036
89, -4, 1019
89, -4, 1019
75, 11, 1000
70, 29, 1006
56, 41, 1014
56, 41, 1014
54, 21, 1015
49, 13, 1011
3, -40, 1029
9, -27, 991
9, -27, 991
-29, -20, 1026
-11, -1, 999
-37, -5, 1016
-37, -5, 1016
-84, 8, 966
-118, 8, 1020
-124, 11, 1014
-142, -19, 1013
-131, -11, 1026
-135, -1, 1017
-135, -1, 1017
-154, -6, 1012
-108, -7, 1007
-6, 1, 1036
-9, -8, 1007
-124, -43, 976
-124, -43, 976
-91, -14, 997
-188, -2, 1009
-,-,-
96, 37, 1008
96, 37, 1008
106, -2, 1009
90, 0, 1034
60, -9, 1031
60, -9, 1031
62, 15, 1003
70, 27, 1003
70, 34, 1012
70, 34, 1012
59, 28, 1024
47, 4, 1010
23, -13, 1012
-8, -23, 1021
-8, -23, 1021
-15, -29, 996
-24, -19, 1007
-23, 7, 1019
-39, 6, 1020
-39, 6, 1020
-53, 11, 1008
-95, 2, 974
-101, -11, 1025
-99, 5, 1018
-99, 5, 1018
-98, -1, 1016
-98, 7, 1015
-100, 2, 1009
-126, 5, 1026
-126, 5, 1026
-89, 12, 1012
-13, 5, 1015
-4, -3, 1019
-78, 8, 988
-78, 8, 988
-108, 17, 990
-138, 28, 1001
-161, 10, 1049
-,-,-
123, 22, 1021
128, 19, 1016
88, 19, 1030
88, 7, 1030
93, 21, 1003
86, 27, 1006
95, 21, 997
95, 21, 997
90, 7, 1021
72, -3, 1028
72, -3, 1028
61, -28, 1008
-2, -40, 1039
-18, 0, 987
-30, 3, 996
-30, 3, 996
-39, 12, 1023
-43, 3, 1008
-85, 10, 962
-85, 10, 962
-80, -10, 1015
-114, -5, 1016
-126, 0, 1009
-136, 0, 1023
-141, -9, 1001
-141, -9, 1001
-170, 1, 1006
-167, 24, 1001
-52, 10, 1052
-139, 51, 1004
-,-,-
117, 28, 1002
98, 43, 1021
83, -9, 1038
94, -4, 1012
94, -4, 1012
78, -9, 1006
88, -7, 1003
79, 6, 1002
79, 6, 1002
76, 39, 1019
61, 39, 1007
38, 6, 1030
38, 6, 1030
22, -24, 1037
15, -13, 991
-22, -1, 1007
-32, 16, 1004
-32, 16, 1004
-43, 15, 1003
-99, 6, 1014
-71, -25, 983
-99, -17, 1016
-99, -17, 1016
-109, 4, 1025
-120, 14, 1019
-150, 11, 1017
-139, 6, 1004
-148, -3, 1011
-55, -6, 1011
-55, -6, 1011
-12, 2, 1022
-153, 36, 980
-126, 19, 1002
-,-,-
115, 47, 1011
125, 16, 1016
125, 5, 1011
112, 17, 1023
98, 30, 1010
98, 30, 1010
75, 1, 1010
49, 1, 1026
37, -8, 1005
37, -8, 1005
37, 1, 1009
35, 17, 1007
13, 30, 1024
13, 30, 1024
-4, 14, 1017
-21, -14, 998
-29, -27, 1016
-59, -13, 1013
-59, -13, 1013
-47, -19, 1020
-86, -1, 942
-94, 18, 1027
-101, 7, 1010
-112, 1, 1024
-112, 1, 1024
-89, -8, 1007
-98, -8, 1013
-101, 15, 1013
-97, 7, 1018
-130, 14, 1011
-130, 14, 1011
-37, 7, 1012
-16, -4, 1024
-189, 14, 988
-151, 61, 1028
-161, 54, 1008
-,-,-
126, 9, 1001
149, 9, 1027
124, -3, 1004
124, -3, 1004
86, 14, 1030
110, 15, 998
91, 17, 1019
90, 17, 1012
90, 17, 1012
88, 22, 1006
50, 18, 1027
64, 7, 998
64, 7, 998
40, 5, 1037
25, -21, 1020
25, -21, 1020
12, 2, 978
0, 1, 1025
-36, 25, 1013
-36, 25, 1013
-109, 5, 982
-71, 29, 922
-125, 11, 1018
-186, 8, 1023
-170, -1, 1008
-170, -1, 1008
-196, -7, 1018
-185, 5, 1005
-162, -14, 1012
-18, 0, 1033
-144, 25, 983
-123, 15, 1002
-123, 15, 1002
-,-,-
117, 31, 1005
105, 24, 1024
119, 8, 1035
119, 8, 1035
83, 3, 999
104, -17, 1010
90, 9, 998
90, 9, 998
105, 17, 1017
104, 15, 1014
70, 0, 1017
70, 0, 1017
49, -6, 1001
39, -10, 1014
19, -17, 1014
-14, -26, 1040
-14, -26, 1040
-27, 19, 991
-46, 1, 1021
-33, 11, 1002
-56, 16, 1023
-56, 16, 1023
-76, -22, 1006
-101, 24, 1002
-113, -4, 1014
-115, -3, 1016
-133, -5, 1004
-147, 0, 1029
-147, 0, 1029
-124, 8, 1009
-140, 3, 1001
-27, -2, 1019
-93, -2, 1000
-144, 5, 1044
-,-,-
135, 4, 1014
101, 9, 1026
101, 9, 1026
120, 8, 1013
109, 1, 1020
105, 18, 1010
93, 15, 1007
93, 15, 1007
105, 29, 1010
82, 3, 1007
74, -11, 1013
74, -11, 1013
49, -17, 1018
53, -13, 1007
41, 10, 1031
9, 18, 1008
9, 18, 1008
7, 10, 1002
-22, 0, 1019
-33, 10, 1006
-33, 10, 1006
-78, 20, 975
-58, -19, 1011
-112, 8, 1007
-135, 10, 1017
-165, 2, 1014
-165, 2, 1014
-182, -10, 1005
-190, -15, 1003
-129, -14, 994
